gps_id,matched_segment_id,probability,matched_x,matched_y
43509,11,0.999999943538809,16.163567899008,58.5836812895213
43512,83,0.99999983133664,16.1630415780986,58.5830269842542
43541,10,0.999999863754768,16.1624610311873,58.5824786886699
43543,87,0.999999894812081,16.1610965929993,58.5827989980013
43546,87,0.999999978083772,16.1609323656109,58.582837057353
